id	group	start time	end time	duration	pressed back	attention check	age	gender	movie enthusiast	treatment	movie order	movie familiarity	selection	diversity	variety	similarity	easiness	confidence	amount	poster clicks	decision time	logtime	ILS	inverse similarity	Sum (div+var+invsim)
21621	('Group1='. 3. '. Group2='. 2. '. Group3='. 2. 'ComparisonGroup='. 3)	2022-01-10 16:43:45.374592	2022-01-10 16:47:32.296660	226.922068	False	2	26-35	male	1	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring		3	2	3	4	4	4	more	0.0.0.0.0.0.0	45.698624	1.659903124	0.46435	2	7
23720	('Group1='. 3. '. Group2='. 1. '. Group3='. 1. 'ComparisonGroup='. 4)	2022-01-10 14:40:09.293512	2022-01-10 14:49:34.976471	565.682959	False	2	26-35	male	4	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring		3	2	2	4	4	5	more	0.0.0.0.0.0.0	93.885	1.972596211	0.46435	2	6
78367	('Group1='. 3. '. Group2='. 1. '. Group3='. 3. 'ComparisonGroup='. 4)	2021-12-16 08:43:44.628824	2021-12-16 08:46:52.380068	187.751244	False	2	26-35	male	4	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring		3	4	2	3	3	4	exactly	0.0.0.0.0.0.0	38.571186	1.586262993	0.46435	3	9
94274	('Group1='. 3. '. Group2='. 1. '. Group3='. 3. 'ComparisonGroup='. 2)	2021-12-16 08:36:11.019009	2021-12-16 08:43:00.182784	409.163775	False	2	26-35	male	5	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring		4	2	2	4	4	4	more	0.0.0.0.0.0.0	85.896561	1.933975777	0.46435	2	6
65180	('Group1='. 3. '. Group2='. 2. '. Group3='. 1. 'ComparisonGroup='. 4)	2022-01-10 14:58:25.521408	2022-01-10 15:02:28.628386	243.106978	False	2	26-35	male	3	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring		4	2	3	4	5	4	exactly	0.0.0.0.0.0.0	20.822511	1.3185331	0.46435	2	7
41981	('Group1='. 3. '. Group2='. 1. '. Group3='. 3. 'ComparisonGroup='. 2)	2022-01-10 14:44:32.460246	2022-01-10 14:57:41.009486	788.54924	False	2	46-55	male	5	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring		4	2	2	4	5	5	more	0.0.0.0.0.0.0	74.880524	1.874368875	0.46435	2	6
70966	('Group1='. 3. '. Group2='. 3. '. Group3='. 1. 'ComparisonGroup='. 2)	2022-01-10 14:39:15.055851	2022-01-10 14:44:29.359125	314.303274	False	2	36-45	female	4	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring		4	2	2	4	4	4	more	0.0.0.0.0.0.0	55.73857	1.746155822	0.46435	2	6
92941	('Group1='. 3. '. Group2='. 3. '. Group3='. 1. 'ComparisonGroup='. 3)	2021-12-16 08:50:01.035235	2021-12-16 08:54:05.604987	244.569752	False	2	26-35	female	5	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring		4	3	4	3	2	5	more	0.0.0.0.0.0.0	38.544964	1.585967644	0.46435	3	10
65601	('Group1='. 3. '. Group2='. 2. '. Group3='. 1. 'ComparisonGroup='. 3)	2021-12-20 14:15:05.233082	2021-12-20 14:21:53.190438	407.957356	False	2	46-55	female	5	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring		4	3	4	3	5	4	exactly	0.0.0.0.0.0.0	94.407358	1.975005844	0.46435	3	10
36397	('Group1='. 3. '. Group2='. 2. '. Group3='. 2. 'ComparisonGroup='. 1)	2021-12-20 13:29:27.668625	2021-12-20 13:33:26.106797	238.438172	False	2	26-35	male	5	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring		4	3	2	5	5	4	more	0.0.0.0.0.0.0	43.256509	1.636051467	0.46435	1	6
96613	('Group1='. 3. '. Group2='. 1. '. Group3='. 3. 'ComparisonGroup='. 3)	2021-12-16 08:38:52.894170	2021-12-16 08:46:33.407317	460.513147	False	2	26-35	male	4	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring		4	4	3	5	4	5	exactly	0.2.0.0.0.0.0	65.880952	1.818759866	0.46435	1	8
24139	('Group1='. 3. '. Group2='. 2. '. Group3='. 1. 'ComparisonGroup='. 3)	2021-12-20 13:32:30.732259	2021-12-20 13:40:09.956244	459.223985	False	2	46-55	male	4	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring		4	4	4	2	5	5	more	0.2.0.0.0.0.0	98.294091	1.992527411	0.46435	4	12
60687	('Group1='. 3. '. Group2='. 3. '. Group3='. 2. 'ComparisonGroup='. 3)	2021-12-21 18:13:37.646360	2021-12-21 18:17:35.455086	237.808726	False	2	26-35	male	4	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring		4	4	3	5	2	3	more	0.0.0.1.0.0.0	46.481766	1.66728262	0.46435	1	8
40796	('Group1='. 3. '. Group2='. 3. '. Group3='. 1. 'ComparisonGroup='. 4)	2021-12-16 08:35:34.807246	2021-12-16 08:48:35.473213	780.665967	False	2	26-35	male	5	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring		4	5	4	3	4	4	more	0.0.0.0.0.0.0	54.645382	1.737553466	0.46435	3	12
21623	('Group1='. 3. '. Group2='. 3. '. Group3='. 2. 'ComparisonGroup='. 4)	2021-12-20 13:41:51.662503	2021-12-20 13:52:51.113887	659.451384	False	2	36-45	male	4	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring		6	1	1	4	4	5	more	1.1.1.1.1.0.1	55.590278	1.744998846	0.46435	2	4
62963	('Group1='. 3. '. Group2='. 1. '. Group3='. 2. 'ComparisonGroup='. 3)	2021-12-21 18:42:29.343026	2021-12-21 18:51:48.848889	559.505863	False	2	36-45	female	4	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring		6	1	1	4	5	5	more	0.0.0.0.0.0.0	326.632789	2.514059779	0.46435	2	4
34043	('Group1='. 3. '. Group2='. 3. '. Group3='. 3. 'ComparisonGroup='. 4)	2022-01-10 16:04:11.667626	2022-01-10 16:11:25.404999	433.737373	False	2	19-25	male	3	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring		6	2	1	4	3	4	exactly	0.0.0.0.0.0.0	72.331925	1.859330023	0.46435	2	5
79403	('Group1='. 3. '. Group2='. 1. '. Group3='. 3. 'ComparisonGroup='. 2)	2021-12-16 09:40:36.848328	2021-12-16 09:52:55.245336	738.397008	False	2	26-35	male	5	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring		6	4	5	5	3	4	exactly	0.0.0.0.0.0.0	303.358387	2.481956006	0.46435	1	10
29938	('Group1='. 3. '. Group2='. 2. '. Group3='. 3. 'ComparisonGroup='. 1)	2021-12-20 13:56:06.690692	2021-12-20 14:02:07.505472	360.81478	False	2	36-45	male	5	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring		6	5	4	2	5	5	more	0.0.0.0.0.0.0	43.088016	1.634356497	0.46435	4	13
85774	('Group1='. 3. '. Group2='. 2. '. Group3='. 1. 'ComparisonGroup='. 2)	2021-12-20 13:37:54.309416	2021-12-20 13:43:33.213924	338.904508	False	2	26-35	female	5	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring		7	2	2	5	5	5	more	0.0.0.0.0.0.0	91.988484	1.963733462	0.46435	1	5
87927	('Group1='. 3. '. Group2='. 3. '. Group3='. 3. 'ComparisonGroup='. 3)	2021-12-20 14:39:41.928180	2021-12-20 14:44:55.500296	313.572116	False	2	36-45	male	5	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring		7	2	2	4	3	5	more	0.0.0.0.0.0.0	63.483504	1.80266089	0.46435	2	6
83736	('Group1='. 3. '. Group2='. 1. '. Group3='. 2. 'ComparisonGroup='. 4)	2021-12-21 19:12:37.666183	2021-12-21 19:17:18.601492	280.935309	False	2	26-35	female	4	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring		7	2	2	4	5	5	more	0.0.0.0.0.0.0	51.516873	1.711949494	0.46435	2	6
13488	('Group1='. 3. '. Group2='. 2. '. Group3='. 3. 'ComparisonGroup='. 2)	2021-12-21 18:12:05.824513	2021-12-21 18:21:23.201747	557.377234	False	2	36-45	female	3	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring		7	2	2	4	4	2	none	0.0.0.0.0.0.0	84.240534	1.925521111	0.46435	2	6
36281	('Group1='. 3. '. Group2='. 3. '. Group3='. 1. 'ComparisonGroup='. 2)	2021-12-16 08:39:46.900282	2021-12-16 08:48:33.106690	526.206408	False	2	36-45	male	4	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring		7	3	4	2	3	5	more	0.0.0.0.0.0.0	121.670405	2.085184954	0.46435	4	11
49057	('Group1='. 3. '. Group2='. 1. '. Group3='. 1. 'ComparisonGroup='. 1)	2021-12-20 13:10:40.175259	2021-12-20 13:20:53.922190	613.746931	False	2	>65	male	4	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring		7	3	4	4	5	5	more	0.0.0.0.0.0.0	102.020385	2.008686958	0.46435	2	9
87710	('Group1='. 3. '. Group2='. 1. '. Group3='. 2. 'ComparisonGroup='. 4)	2022-01-10 14:42:07.579807	2022-01-10 14:47:46.255196	338.675389	False	2	19-25	male	4	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring		7	3	3	4	4	4	more	0.0.0.0.0.0.0	45.940265	1.662193496	0.46435	2	8
41665	('Group1='. 3. '. Group2='. 2. '. Group3='. 3. 'ComparisonGroup='. 4)	2021-12-20 14:23:23.602097	2021-12-20 14:34:16.616581	653.014484	False	2	46-55	female	4	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring		7	4	5	4	3	4	more	0.0.0.0.0.0.0	177.382795	2.248911494	0.46435	2	11
86830	('Group1='. 3. '. Group2='. 1. '. Group3='. 3. 'ComparisonGroup='. 2)	2022-01-10 15:46:08.650751	2022-01-10 15:50:58.734030	290.083279	False	2	26-35	male	3	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring		7	4	4	2	5	5	more	0.0.0.0.0.0.0	52.466329	1.719880678	0.46435	4	12
85415	('Group1='. 3. '. Group2='. 2. '. Group3='. 3. 'ComparisonGroup='. 3)	2022-01-23 17:48:45.943441	2022-01-23 17:59:12.030918	626.087477	False	2	36-45	male	4	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring	['seen'. 'seen'. 'seen'. 'heard'. 'seen'. 'seen'. 'seen']	3	4	5	2	5	5	more	0.0.0.0.0.0.0	55.819079	1.746782666	0.46435	4	13
39034	('Group1='. 3. '. Group2='. 2. '. Group3='. 2. 'ComparisonGroup='. 2)	2022-01-23 18:54:36.563496	2022-01-23 18:58:28.162843	231.599347	False	2	19-25	female	2	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring	['heard'. 'heard'. 'heard'. 'heard'. 'heard'. 'heard'. 'heard']	6	2	2	4	3	4	more	0.0.0.0.0.0.0	44.677695	1.650090759	0.46435	2	6
43561	('Group1='. 3. '. Group2='. 2. '. Group3='. 3. 'ComparisonGroup='. 3)	2022-01-23 18:27:28.449635	2022-01-23 18:36:10.174667	521.725032	False	2	26-35	female	5	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring	['heard'. 'heard'. 'heard'. 'seen'. 'seen'. 'never'. 'never']	2	5	5	2	5	5	exactly	0.0.0.0.0.0.0	98.767296	1.994613164	0.46435	4	14
54825	('Group1='. 3. '. Group2='. 2. '. Group3='. 1. 'ComparisonGroup='. 4)	2022-01-23 17:50:23.282053	2022-01-23 17:58:37.290304	494.008251	False	2	19-25	female	5	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring	['heard'. 'heard'. 'seen'. 'heard'. 'heard'. 'seen'. 'heard']	4	4	4	2	5	5	more	0.0.0.0.0.0.0	68.803936	1.837613283	0.46435	4	12
26745	('Group1='. 3. '. Group2='. 2. '. Group3='. 2. 'ComparisonGroup='. 2)	2022-01-23 18:49:29.914002	2022-01-23 18:53:03.831547	213.917545	False	2	26-35	female	2	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring	['seen'. 'seen'. 'heard'. 'seen'. 'heard'. 'seen'. 'seen']	4	1	1	5	2	4	more	0.0.0.0.0.0.0	61.012573	1.78541934	0.46435	1	3
89572	('Group1='. 3. '. Group2='. 2. '. Group3='. 2. 'ComparisonGroup='. 4)	2022-01-23 18:10:22.141121	2022-01-23 18:16:04.678366	342.537245	False	2	26-35	male	5	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring	['seen'. 'seen'. 'seen'. 'heard'. 'seen'. 'seen'. 'seen']	6	5	5	5	5	5	more	0.0.0.0.0.0.0	28.302819	1.451829694	0.46435	1	11
54073	('Group1='. 3. '. Group2='. 3. '. Group3='. 3. 'ComparisonGroup='. 4)	2022-01-23 17:48:54.037654	2022-01-23 17:58:41.437065	587.399411	False	2	56-65	male	4	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring	['seen'. 'seen'. 'seen'. 'heard'. 'seen'. 'seen'. 'seen']	4	2	2	5	4	4	more	0.0.0.0.0.0.0	128.952847	2.110430935	0.46435	1	5
84353	('Group1='. 3. '. Group2='. 2. '. Group3='. 3. 'ComparisonGroup='. 4)	2022-01-23 18:22:39.036884	2022-01-23 18:29:01.066597	382.029713	False	2	26-35	male	4	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring	['heard'. 'heard'. 'heard'. 'seen'. 'heard'. 'seen'. 'heard']	5	3	3	4	4	4	more	0.0.0.0.2.0.0	49.407271	1.693790866	0.46435	2	8
10821	('Group1='. 3. '. Group2='. 3. '. Group3='. 1. 'ComparisonGroup='. 3)	2022-01-23 17:48:15.217129	2022-01-23 17:53:29.307821	314.090692	False	2	26-35	male	3	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring	['heard'. 'never'. 'seen'. 'heard'. 'heard'. 'heard'. 'heard']	3	2	2	5	5	5	exactly	2.3.1.0.0.0.1	51.06402	1.708115002	0.46435	1	5
82434	('Group1='. 3. '. Group2='. 2. '. Group3='. 2. 'ComparisonGroup='. 3)	2022-01-23 17:50:01.137964	2022-01-23 17:55:04.632108	303.494144	False	2	26-35	female	4	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring	['heard'. 'heard'. 'heard'. 'seen'. 'seen'. 'heard'. 'heard']	4	1	1	5	5	5	exactly	0.0.0.0.0.0.0	64.894856	1.812210273	0.46435	1	3
1870	('Group1='. 3. '. Group2='. 1. '. Group3='. 2. 'ComparisonGroup='. 2)	2022-01-23 18:18:46.319527	2022-01-23 18:21:47.537553	181.218026	False	2	26-35	male	2	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring	['heard'. 'heard'. 'heard'. 'heard'. 'heard'. 'heard'. 'heard']	6	2	2	4	4	5	more	0.0.0.0.0.0.0	30.550472	1.485017924	0.46435	2	6
9359	('Group1='. 3. '. Group2='. 3. '. Group3='. 3. 'ComparisonGroup='. 1)	2022-01-23 18:40:32.566078	2022-01-23 18:46:25.440314	352.874236	False	2	26-35	male	3	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring	['seen'. 'seen'. 'heard'. 'heard'. 'heard'. 'seen'. 'seen']	6	2	3	4	2	5	more	1.1.0.0.0.2.0	73.043343	1.863580641	0.46435	2	7
68416	('Group1='. 3. '. Group2='. 1. '. Group3='. 2. 'ComparisonGroup='. 4)	2022-01-23 18:05:18.071664	2022-01-23 18:15:06.129631	588.057967	False	2	26-35	female	5	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring	['seen'. 'seen'. 'seen'. 'seen'. 'seen'. 'seen'. 'seen']	6	5	5	5	5	5	more	0.0.0.0.0.0.0	78.608993	1.895472233	0.46435	1	11
19984	('Group1='. 3. '. Group2='. 1. '. Group3='. 3. 'ComparisonGroup='. 1)	2022-01-23 17:50:41.311435	2022-01-23 18:04:21.667027	820.355592	False	2	36-45	female	5	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring	['heard'. 'seen'. 'seen'. 'never'. 'heard'. 'seen'. 'seen']	6	5	5	4	4	5	more	0.0.0.0.0.0.0	128.907169	2.110277071	0.46435	2	12
6702	('Group1='. 3. '. Group2='. 3. '. Group3='. 3. 'ComparisonGroup='. 2)	2022-01-23 17:56:38.912123	2022-01-23 18:21:23.985069	1485.072946	False	2	26-35	male	5	Recommendation-based (high-ILS)	The Lord of the Rings: The Two Towers. The Lord of the Rings: The Return of the King. Terminator 2: Judgment Day. Inception. The Godfather. The Dark Knight Rises. The Lord of the Rings: The Fellowship of the Ring	['heard'. 'seen'. 'heard'. 'never'. 'seen'. 'seen'. 'heard']	6	4	5	3	4	5	exactly	0.0.0.0.0.0.0	164.753973	2.216835896	0.46435	3	12
80112	('Group1='. 2. '. Group2='. 3. '. Group3='. 1. 'ComparisonGroup='. 2)	2022-01-10 14:39:56.687031	2022-01-10 14:45:40.191804	343.504773	False	2	19-25	male	4	Recommendation-based (low-ILS)	2001: A Space Odyssey. Skyfall. Finding Nemo. Inside Out. Saw. The Lord of the Rings: The Return of the King. One Flew Over the Cuckoo's Nest	heard. heard. heard. heard. heard. heard. heard	2	4	5	4	4	5	more	0.1.0.0.0.0.0	77.512281	1.889370517	0.3651	2	11
36652	(Group1=. 2. . Group2=. 3. . Group3=. 3. ComparisonGroup=. 3)	2022-01-13 12:28:10.959777	2022-01-13 12:33:54.696654	343.736877	False	2	26-35	female	4	Recommendation-based (low-ILS)	2001: A Space Odyssey. Skyfall. Finding Nemo. Inside Out. Saw. The Lord of the Rings: The Return of the King. One Flew Over the Cuckoos Nest	heard. heard. heard. heard. never. never. never	3	3	4	4	3	4	more	0.0.0.0.0.0.0	58.517032	1.76728229	0.3651	2	9
43300	(Group1=. 2. . Group2=. 2. . Group3=. 1. ComparisonGroup=. 2)	2022-01-13 12:29:25.424232	2022-01-13 12:36:26.701545	421.277313	False	2	56-65	female	2	Recommendation-based (low-ILS)	2001: A Space Odyssey. Skyfall. Finding Nemo. Inside Out. Saw. The Lord of the Rings: The Return of the King. One Flew Over the Cuckoos Nest	heard. heard. heard. never. heard. heard. seen	7	4	5	1	4	5	exactly	0.0.0.1.0.0.0	93.059963	1.968762876	0.3651	5	14
16504	(Group1=. 2. . Group2=. 3. . Group3=. 2. ComparisonGroup=. 4)	2022-01-13 12:14:37.851136	2022-01-13 12:20:53.657232	375.806096	False	2	26-35	female	3	Recommendation-based (low-ILS)	2001: A Space Odyssey. Skyfall. Finding Nemo. Inside Out. Saw. The Lord of the Rings: The Return of the King. One Flew Over the Cuckoos Nest	heard. heard. heard. never. heard. seen. never	6	4	5	4	3	4	exactly	0.0.0.0.0.0.0	59.249908	1.77268768	0.3651	2	11
28447	('Group1='. 2. '. Group2='. 2. '. Group3='. 1. 'ComparisonGroup='. 4)	2022-01-10 14:56:57.388235	2022-01-10 15:03:24.018460	386.630225	False	2	36-45	male	4	Recommendation-based (low-ILS)	2001: A Space Odyssey. Skyfall. Finding Nemo. Inside Out. Saw. The Lord of the Rings: The Return of the King. One Flew Over the Cuckoo's Nest	heard. heard. never. heard. heard. seen. heard	6	5	5	2	3	5	more	0.0.0.0.0.0.0	39.747455	1.599309326	0.3651	4	14
39293	('Group1='. 2. '. Group2='. 3. '. Group3='. 3. 'ComparisonGroup='. 2)	2021-12-21 18:21:46.008380	2021-12-21 18:30:44.050504	538.042124	False	2	26-35	male	4	Recommendation-based (low-ILS)	2001: A Space Odyssey. Skyfall. Finding Nemo. Inside Out. Saw. The Lord of the Rings: The Return of the King. One Flew Over the Cuckoo's Nest	heard. heard. seen. heard. heard. seen. heard	2	5	5	1	4	4	more	0.0.0.0.0.0.0	100.771449	2.003337503	0.3651	5	15
88373	(Group1=. 2. . Group2=. 2. . Group3=. 1. ComparisonGroup=. 2)	2022-01-13 12:12:24.320466	2022-01-13 12:18:34.665156	370.34469	False	2	26-35	male	3	Recommendation-based (low-ILS)	2001: A Space Odyssey. Skyfall. Finding Nemo. Inside Out. Saw. The Lord of the Rings: The Return of the King. One Flew Over the Cuckoos Nest	heard. heard. seen. never. heard. seen. heard	7	4	4	2	3	3	exactly	0.0.0.0.0.0.0	84.006486	1.924312819	0.3651	4	12
1169	(Group1=. 2. . Group2=. 3. . Group3=. 1. ComparisonGroup=. 3)	2022-01-13 12:18:22.172058	2022-01-13 12:25:25.836755	423.664697	False	2	26-35	male	4	Recommendation-based (low-ILS)	2001: A Space Odyssey. Skyfall. Finding Nemo. Inside Out. Saw. The Lord of the Rings: The Return of the King. One Flew Over the Cuckoos Nest	heard. heard. seen. seen. seen. heard. never	6	5	5	1	2	4	more	0.0.0.0.0.0.0	73.575148	1.866731144	0.3651	5	15
51627	(Group1=. 2. . Group2=. 1. . Group3=. 1. ComparisonGroup=. 3)	2022-01-13 12:45:28.561678	2022-01-13 12:51:33.213367	364.651689	False	2	36-45	female	3	Recommendation-based (low-ILS)	2001: A Space Odyssey. Skyfall. Finding Nemo. Inside Out. Saw. The Lord of the Rings: The Return of the King. One Flew Over the Cuckoos Nest	heard. heard. seen. seen. seen. seen. heard	4	5	5	1	5	5	more	0.0.0.0.0.0.0	64.66556	1.810673043	0.3651	5	15
